t,f,y,y_se,d
0,0.4436251030983803,0.3805043097392302,0.25,1
0.010101010101010102,0.3523124004180607,-0.2467141650758859,0.25,1
0.020202020202020204,0.25865592560212797,0.49613747190404855,0.25,1
0.030303030303030304,0.16281851824006374,0.17701321441908133,0.25,1
0.04040404040404041,0.06496810456465255,-0.46990907081608224,0.25,1
0.05050505050505051,-0.03469655786503263,0.11126478010777273,0.25,1
0.06060606060606061,-0.13597217516612625,-0.2428225189985342,0.25,1
0.07070707070707072,-0.2386412280198361,-0.09786447440916127,0.25,1
0.08080808080808081,-0.3424650428192155,-0.8372138926691325,0.25,1
0.09090909090909091,-0.4471848856411813,-0.8064304049071152,0.25,1
0.10101010101010102,-0.552539800790514,-0.6124977723168807,0.25,1
0.11111111111111112,-0.6582433231241149,-1.0183205760107603,0.25,1
0.12121212121212122,-0.7639977345693734,-0.6417463456904258,0.25,1
0.13131313131313133,-0.8694960395671015,-0.5128247150196255,0.25,1
0.14141414141414144,-0.97441355723609,-0.971705705055217,0.25,1
0.15151515151515152,-1.0784174373266944,-1.5724718291895186,0.25,1
0.16161616161616163,-1.1811572963175228,-1.3053623701693908,0.25,1
0.17171717171717174,-1.282279209413785,-1.3850870182849102,0.25,1
0.18181818181818182,-1.381416363145369,-1.070265144540221,0.25,1
0.19191919191919193,-1.478190124804908,-1.384501997703211,0.25,1
0.20202020202020204,-1.5722196653160654,-1.2883231573358842,0.25,1
0.21212121212121213,-1.6631143405422302,-1.7770868489778635,0.25,1
0.22222222222222224,-1.7504769954466182,-1.7503287117495623,0.25,1
0.23232323232323235,-1.8339127127469306,-1.7813097012533667,0.25,1
0.24242424242424243,-1.9130153991502217,-1.4200117470918865,0.25,1
0.25252525252525254,-1.987384018490106,-2.0228117422408056,0.25,1
0.26262626262626265,-2.0566206049336033,-2.716132825861491,0.25,1
0.27272727272727276,-2.120318665238897,-1.926883673338918,0.25,1
0.2828282828282829,-2.1780877809314507,-1.8983885776691989,0.25,1
0.29292929292929293,-2.2295380088391434,-1.9387550313658037,0.25,1
0.30303030303030304,-2.2742859290419584,-2.3092579346373916,0.25,1
0.31313131313131315,-2.311956661669395,-2.712148423776838,0.25,1
0.32323232323232326,-2.3421940155108434,-2.2939873264457478,0.25,1
0.33333333333333337,-2.3646482720667312,-2.2030445565582784,0.25,1
0.3434343434343435,-2.378988140439622,-2.523498813932138,0.25,1
0.3535353535353536,-2.3848964005437665,-2.4805155188041135,0.25,1
0.36363636363636365,-2.3820781747440254,-2.3603798175359567,0.25,1
0.37373737373737376,-2.370259111727328,-2.6895948249168944,0.25,1
0.38383838383838387,-2.3491854946434305,-2.120802441014256,0.25,1
0.393939393939394,-2.3186292950202745,-2.225461302703438,0.25,1
0.4040404040404041,-2.278387024514697,-2.622892838583,0.25,1
0.4141414141414142,-2.2282833811622145,-2.1797513321426636,0.25,1
0.42424242424242425,-2.1681737722998826,-1.7970925154877748,0.25,1
0.43434343434343436,-2.0979439560082387,-1.5977195646005093,0.25,1
0.4444444444444445,-2.01750471290058,-2.2285218649448404,0.25,1
0.4545454545454546,-1.9268057053209757,-1.5868582329925671,0.25,1
0.4646464646464647,-1.8258265392262185,-2.07790713555432,0.25,1
0.4747474747474748,-1.714581449741396,-1.6209320320993745,0.25,1
0.48484848484848486,-1.5931192833380057,-1.5988600057964177,0.25,1
0.494949494949495,-1.4615226273376383,-1.2709726353674766,0.25,1
0.5050505050505051,-1.3199111823251788,-1.2317695665628745,0.25,1
0.5151515151515152,-1.1684344545849592,-1.3780833103915688,0.25,1
0.5252525252525253,-1.007279155486957,-0.9286224034933367,0.25,1
0.5353535353535354,-0.8366683190534554,-0.7494204892066382,0.25,1
0.5454545454545455,-0.656854246473662,-1.0278105196337715,0.25,1
0.5555555555555556,-0.468125013875566,-0.38291127036777084,0.25,1
0.5656565656565657,-0.2707990232640897,-0.42926512563230984,0.25,1
0.5757575757575758,-0.06522614612338952,-0.009327653321861848,0.25,1
0.5858585858585859,0.1482152384640216,0.1280111915932338,0.25,1
0.595959595959596,0.3691172452493975,0.36514122037066576,0.25,1
0.6060606060606061,0.5970491527899402,0.5124513949579853,0.25,1
0.6161616161616162,0.8315495352464064,1.113304715706923,0.25,1
0.6262626262626263,1.0721389787816893,1.2375562936867888,0.25,1
0.6363636363636365,1.318316054796731,0.8994940525597304,0.25,1
0.6464646464646465,1.5695609343019383,1.3997171728195268,0.25,1
0.6565656565656566,1.825332402353098,1.6583082895859422,0.25,1
0.6666666666666667,2.0850792886684157,2.3571109879255094,0.25,1
0.6767676767676768,2.348234514861341,2.3543475514245396,0.25,1
0.686868686868687,2.6142240406515445,2.7867201353678417,0.25,1
0.696969696969697,2.882461412669553,2.945909555495944,0.25,1
0.7070707070707072,3.152358337539951,3.558347412432189,0.25,1
0.7171717171717172,3.423321968477021,3.59634648928487,0.25,1
0.7272727272727273,3.694755248020497,3.8238969697364293,0.25,1
0.7373737373737375,3.966065834819815,4.019104653115371,0.25,1
0.7474747474747475,4.236660671745887,4.444279584588828,0.25,1
0.7575757575757577,4.505957922941563,4.597683690170809,0.25,1
0.7676767676767677,4.773377197466591,4.395586656134641,0.25,1
0.7777777777777778,5.03834877743261,5.056110931967892,0.25,1
0.787878787878788,5.3003175729702265,4.86753389147659,0.25,1
0.797979797979798,5.55873793809838,5.71888872992404,0.25,1
0.8080808080808082,5.813077917353836,6.05990962797842,0.25,1
0.8181818181818182,6.0628288812699616,6.015207347392189,0.25,1
0.8282828282828284,6.307491423379272,6.405753638827601,0.25,1
0.8383838383838385,6.546592459290255,6.604902664054391,0.25,1
0.8484848484848485,6.779674898015185,7.106621110644039,0.25,1
0.8585858585858587,7.006307468409192,7.0529008584721415,0.25,1
0.8686868686868687,7.226078741866049,7.251699752443587,0.25,1
0.8787878787878789,7.438604120622702,7.750870102361366,0.25,1
0.888888888888889,7.643521291822259,7.737601238005225,0.25,1
0.8989898989898991,7.840494817302986,7.740134848363565,0.25,1
0.9090909090909092,8.029212504929374,7.850638465173458,0.25,1
0.9191919191919192,8.209396667559682,7.875102842655162,0.25,1
0.9292929292929294,8.380787455079886,7.999140222139941,0.25,1
0.9393939393939394,8.543158984985137,8.520963562594698,0.25,1
0.9494949494949496,8.696307595203018,8.545700041980364,0.25,1
0.9595959595959597,8.840065556147952,8.684465277766327,0.25,1
0.9696969696969697,8.974285701500436,8.938246689311095,0.25,1
0.9797979797979799,9.098847388172604,9.226294350073463,0.25,1
0.98989898989899,9.213662079714949,9.49446881604846,0.25,1
1,9.318668241365536,9.58554203400256,0.25,1
0,-3.791137403871729,-3.5689028248797805,0.25,2
0.010101010101010102,-4.226400726318542,-4.049356583274782,0.25,2
0.020202020202020204,-4.677033467576078,-4.830374022393402,0.25,2
0.030303030303030304,-5.144419704972415,-5.174275023443797,0.25,2
0.04040404040404041,-5.6299263053145605,-5.842916370364498,0.25,2
0.05050505050505051,-6.133977042457607,-5.976038315562371,0.25,2
0.06060606060606061,-6.6568163524758726,-6.768077811818159,0.25,2
0.07070707070707072,-7.197690005034845,-7.367844979543373,0.25,2
0.08080808080808081,-7.755631520545838,-8.163276936299438,0.25,2
0.09090909090909091,-8.328522370214495,-8.403222044129622,0.25,2
0.10101010101010102,-8.914025203158445,-9.046172727051935,0.25,2
0.11111111111111112,-9.508998819605452,-9.512607903822785,0.25,2
0.12121212121212122,-10.109540068374104,-10.127535214708319,0.25,2
0.13131313131313133,-10.711471263753799,-10.828984028011954,0.25,2
0.14141414141414144,-11.309952805957973,-11.038611988650398,0.25,2
0.15151515151515152,-11.899633265002873,-12.092108268995883,0.25,2
0.16161616161616163,-12.474717777885067,-12.468219479284352,0.25,2
0.17171717171717174,-13.029331474038413,-12.795204419620788,0.25,2
0.18181818181818182,-13.557158269901965,-13.490852137338182,0.25,2
0.19191919191919193,-14.051545152074508,-14.082241736365289,0.25,2
0.20202020202020204,-14.506153825609523,-14.459807527033673,0.25,2
0.21212121212121213,-14.914290680531188,-14.728353717126913,0.25,2
0.22222222222222224,-15.269503092651837,-15.451336400240915,0.25,2
