t,f,y,y_se,d
0,-1.6455208585814187,-2.5937766059481318,2,1
0.010101010101010102,-0.7713120183968621,1.2075354644381742,2,1
0.04040404040404041,1.2826701473020963,1.3279101709592809,2,1
0.09090909090909091,2.656036860967234,-0.8761298012423757,2,1
0.11111111111111112,2.457066593405088,3.914008966578895,2,1
0.13131313131313133,1.81965512623679,-0.03642666096372271,2,1
0.16161616161616163,0.04012299692914214,0.569009700146509,2,1
0.18181818181818182,-1.6725249646290445,-1.969348867831919,2,1
0.19191919191919193,-2.671605160585828,-3.65337255895688,2,1
0.22222222222222224,-6.117637638317527,-4.817513756570296,2,1
0.23232323232323235,-7.365548576593575,-5.811230779085914,2,1
0.24242424242424243,-8.630318778928224,-5.05171852358274,2,1
0.25252525252525254,-9.887768236421742,-12.584109943525984,2,1
0.26262626262626265,-11.11093065462955,-11.906239227669305,2,1
0.2828282828282829,-13.3346953658636,-10.644884613686662,2,1
0.29292929292929293,-14.271011624904672,-11.779133964367077,2,1
0.31313131313131315,-15.625295329097652,-18.93096833177243,2,1
0.32323232323232326,-15.977048839998364,-13.662817470879562,2,1
0.3434343434343435,-15.876585815376126,-20.132584826436815,2,1
0.3535353535353536,-15.371994696864927,-18.911907754506917,2,1
0.38383838383838387,-11.823923790634476,-14.07169151982301,2,1
0.393939393939394,-9.937712809861987,-10.0801769595955,2,1
0.42424242424242425,-2.264003200562921,-2.951045610067693,2,1
0.43434343434343436,0.8905705243529499,-4.274711604414095,2,1
0.4545454545454546,7.877396104533863,5.166668510321683,2,1
0.4646464646464647,11.611893855162732,10.43532783158465,2,1
0.494949494949495,23.07288904734354,21.937072134802403,2,1
0.5050505050505051,26.75937494379624,28.41375724097216,2,1
0.5151515151515152,30.26427936699106,26.2904167621431,2,1
0.5252525252525253,33.518943780535466,32.20819186278909,2,1
0.5656565656565657,42.77067354359611,43.89986214828347,2,1
0.5757575757575758,43.87311101956641,44.30763012133973,2,1
0.5858585858585859,44.410063063106406,44.723818725793244,2,1
0.595959595959596,44.357014481220176,47.48168492372756,2,1
0.6060606060606061,43.69993137881915,44.658105565372686,2,1
0.6262626262626263,40.57249961987693,41.66291118782502,2,1
0.6363636363636365,38.12945237852881,36.71988395871208,2,1
0.6565656565656566,31.63455039426447,32.21335573055714,2,1
0.6666666666666667,27.673099943434927,32.19416838582473,2,1
0.6767676767676768,23.310929934256016,20.731088784306955,2,1
0.696969696969697,13.654964452880831,14.409111307137373,2,1
0.7070707070707072,8.51042101066911,4.195383924099698,2,1
0.7272727272727273,-2.012338617744004,2.263577022653572,2,1
0.7373737373737375,-7.226846684191742,-6.462073365765494,2,1
0.7575757575757577,-17.16201376502437,-18.665931415916056,2,1
0.7676767676767677,-21.732679360257908,-23.89319366302119,2,1
0.8181818181818182,-38.17697368696939,-40.200709551551235,2,1
0.8282828282828284,-39.88661572970183,-35.61866984995346,2,1
0.8383838383838385,-41.01528385129084,-39.583153605179625,2,1
0.8484848484848485,-41.55975297323353,-39.30175452520654,2,1
0.8585858585858587,-41.526795605384,-42.03025191725178,2,1
0.8686868686868687,-40.932817208131674,-41.75898212516044,2,1
0.8787878787878789,-39.80331086781003,-37.349404147993496,2,1
0.888888888888889,-38.1721563898781,-38.25221303989124,2,1
0.8989898989898991,-36.08077773204421,-37.026157939985985,2,1
0.9090909090909092,-33.57718449341572,-32.489674939795634,2,1
0.9191919191919192,-30.714917397575373,-30.80465339004203,2,1
0.9393939393939394,-24.149378167246304,-20.642226783247903,2,1
0.9494949494949496,-20.570490617075023,-19.342609310506504,2,1
0.9595959595959597,-16.879299837260845,-16.63821524541106,2,1
0.9696969696969697,-13.13949739107805,-10.833759683104466,2,1
0.98989898989899,-5.760303599930273,-6.840147004467568,2,1
1,-2.2366165392399036,-2.313998463542925,2,1
0,-2.43998085206818,-3.3049454012770063,2,2
0.05050505050505051,1.0829014723150903,0.2972903652264184,2,2
0.07070707070707072,2.5310836565596184,1.750254573373728,2,2
0.08080808080808081,3.1815100030782975,0.4708593374577785,2,2
0.09090909090909091,3.7569395678007353,5.735055168344331,2,2
0.13131313131313133,5.000228810757685,3.5461051482530683,2,2
0.14141414141414144,4.994080071683942,5.014730055660056,2,2
0.17171717171717174,4.170455488760236,2.9873594772962995,2,2
0.18181818181818182,3.645637994166335,3.6497703962157493,2,2
