t,f,y,y_se,d
0,0.14859426948213345,0.1315371074140337,0.1,1
0.010101010101010102,0.2756738671296072,0.44176213957455446,0.1,1
0.020202020202020204,0.3891094708215147,0.3670545090879877,0.1,1
0.030303030303030304,0.48187478591078325,0.47218384682723846,0.1,1
0.04040404040404041,0.5480660580481689,0.39609136695442626,0.1,1
0.05050505050505051,0.583196018985165,0.5794100583811783,0.1,1
0.08080808080808081,0.4856039267639004,0.5088360487444079,0.1,1
0.09090909090909091,0.38956348253881695,0.4289035678547156,0.1,1
0.10101010101010102,0.26896806352418573,0.27089331872421735,0.1,1
0.11111111111111112,0.1303912913533002,0.24469890623695634,0.1,1
0.12121212121212122,-0.01834108955321605,-0.1558804186033996,0.1,1
0.13131313131313133,-0.1687322384990009,-0.1609172651539014,0.1,1
0.15151515151515152,-0.4390404007772412,-0.46736333058461926,0.1,1
0.17171717171717174,-0.6161451925652972,-0.6398802693962768,0.1,1
0.18181818181818182,-0.6547641460789492,-0.5715290694121429,0.1,1
0.21212121212121213,-0.5435340221696687,-0.4781295364843517,0.1,1
0.22222222222222224,-0.4364981108822822,-0.4705696307092835,0.1,1
0.23232323232323235,-0.30229796757016625,-0.21215301557462946,0.1,1
0.24242424242424243,-0.14841563260282659,-0.08522221217563197,0.1,1
0.25252525252525254,0.016063173389447398,-0.0613468940752226,0.1,1
0.26262626262626265,0.1819743339414131,0.1038573508571694,0.1,1
0.27272727272727276,0.33945580788060703,0.42201496178424286,0.1,1
0.2828282828282829,0.4796261188675625,0.6563163302507695,0.1,1
0.30303030303030304,0.6743864125992506,0.7268805320310814,0.1,1
0.31313131313131315,0.7169167242552227,0.714745053697099,0.1,1
0.32323232323232326,0.7184493465312359,0.67778519189412,0.1,1
0.33333333333333337,0.6781202144344461,0.6559140681874911,0.1,1
0.3434343434343435,0.5980617110673268,0.524304530571576,0.1,1
0.3535353535353536,0.4821742979169537,0.44775441341246097,0.1,1
0.36363636363636365,0.3370294731417798,0.20010867988506323,0.1,1
0.37373737373737376,0.17056298923198615,0.22459502330059294,0.1,1
0.38383838383838387,-0.0075759509651911,-0.12030065404563711,0.1,1
0.393939393939394,-0.18713240493382752,-0.0699303206525078,0.1,1
0.4040404040404041,-0.3577925871899529,-0.397661945544563,0.1,1
0.4141414141414142,-0.5095518474739488,-0.49480287156407743,0.1,1
0.42424242424242425,-0.633321743940926,-0.718380575031595,0.1,1
0.43434343434343436,-0.7218453666790166,-0.7933954208966771,0.1,1
0.4545454545454546,-0.7728326118963527,-0.6906931673976171,0.1,1
0.4646464646464647,-0.7316960007408098,-0.6314611237185709,0.1,1
0.4747474747474748,-0.6480023712614168,-0.8080415475515965,0.1,1
0.494949494949495,-0.3724633560043143,-0.2628303898679004,0.1,1
0.5050505050505051,-0.19608876087034158,-0.20781071012548008,0.1,1
0.5151515151515152,-0.006945414973537467,-0.027397524866321032,0.1,1
0.5252525252525253,0.18443732591967416,0.21255902954877287,0.1,1
0.5353535353535354,0.3663834371597858,0.4851242992415235,0.1,1
