t,f,y,y_se,d
0.010101010101010102,1.4556398906757344,1.047175008659396,0.2,1
0.030303030303030304,1.5242892061261828,1.4912484039799037,0.2,1
0.05050505050505051,1.5819689445589802,1.854633889054705,0.2,1
0.06060606060606061,1.6063767140560232,2.047465559647444,0.2,1
0.09090909090909091,1.6605126385499935,1.7213653999837875,0.2,1
0.12121212121212122,1.6840343092315089,1.5354463970045906,0.2,1
0.13131313131313133,1.684720185579425,1.289057825207276,0.2,1
0.14141414141414144,1.6817377335297283,1.6661506336565515,0.2,1
0.16161616161616163,1.66463014223593,2.007762325140358,0.2,1
0.18181818181818182,1.632555418988613,1.432529782314349,0.2,1
0.19191919191919193,1.6109100826207514,1.1411618317538212,0.2,1
0.20202020202020204,1.5855542594416443,1.5006799452964157,0.2,1
0.21212121212121213,1.5565247072510855,1.5224906433016951,0.2,1
0.22222222222222224,1.5238709951553744,1.6598068144251297,0.2,1
0.24242424242424243,1.447952584982274,1.149134140998488,0.2,1
0.25252525252525254,1.40485005611323,1.1514793889605983,0.2,1
0.26262626262626265,1.3584469363774172,1.398286983563983,0.2,1
0.2828282828282829,1.2561932742590756,1.2532495135183392,0.2,1
0.29292929292929293,1.200597934042919,1.222535968045207,0.2,1
0.30303030303030304,1.1422108119190673,1.060922482018562,0.2,1
0.3434343434343435,0.8839243876189515,0.5461208839824334,0.2,1
0.3535353535353536,0.8140329032020206,0.5354829189401066,0.2,1
0.36363636363636365,0.7423817886118826,0.817572168797719,0.2,1
0.37373737373737376,0.6691652299201449,0.6695036645181947,0.2,1
0.38383838383838387,0.5945800119790633,0.5084522875570932,0.2,1
0.43434343434343436,0.2081707512122193,0.6051299663495742,0.2,1
0.4545454545454546,0.05106972692762679,-0.07036584608316937,0.2,1
0.4646464646464647,-0.027236907747410413,-0.08594405270256622,0.2,1
0.4747474747474748,-0.10512981978053394,-0.16567560334175835,0.2,1
0.48484848484848486,-0.18242788480843455,-0.3141617552313549,0.2,1
0.494949494949495,-0.25895625808257433,-0.27638893617244836,0.2,1
0.5252525252525253,-0.48228135065017635,-0.830691076345755,0.2,1
0.5454545454545455,-0.6244573680665929,-0.5640294418320259,0.2,1
0.5757575757575758,-0.8250921123200944,-0.6930158945353805,0.2,1
0.5858585858585859,-0.8881782918299029,-1.1763196402124425,0.2,1
