t,f,y,y_se,d
0,-13.675578803783791,-13.368481344269517,0.2,1
0.010101010101010102,-13.546389364456724,-13.566317221355087,0.2,1
0.030303030303030304,-13.228554487363233,-13.284217646784702,0.2,1
0.04040404040404041,-13.039966003574454,-12.896087678531098,0.2,1
0.05050505050505051,-12.831708419107608,-12.626595761500022,0.2,1
0.06060606060606061,-12.603922346630705,-12.626615101384965,0.2,1
0.07070707070707072,-12.356793360059687,-12.793259507138947,0.2,1
0.11111111111111112,-11.180145925797737,-11.149792812243982,0.2,1
0.12121212121212122,-10.840667917297626,-10.515147094931871,0.2,1
0.13131313131313133,-10.483905650384642,-10.541098063902654,0.2,1
0.17171717171717174,-8.894550803483083,-9.03142291367327,0.2,1
0.18181818181818182,-8.459625612462569,-8.278959283688845,0.2,1
0.20202020202020204,-7.549392830362869,-7.368338689426648,0.2,1
0.21212121212121213,-7.0755762860587295,-7.424708749344552,0.2,1
0.24242424242424243,-5.588945538323897,-5.396166384630815,0.2,1
0.26262626262626265,-4.5521311700146505,-4.768324235028347,0.2,1
0.2828282828282829,-3.4872144308375455,-3.447773409478236,0.2,1
0.3434343434343435,-0.20138348742268927,-0.3613899912849994,0.2,1
0.36363636363636365,0.8974632199806819,1.0809257174042586,0.2,1
0.37373737373737376,1.4429641790532688,1.3490699306664617,0.2,1
0.38383838383838387,1.9844888961207539,1.7918980189043976,0.2,1
0.43434343434343436,4.5973184594914835,4.359207382320454,0.2,1
0.4444444444444445,5.094054489408506,5.400347429703173,0.2,1
0.4545454545454546,5.579962644101232,5.664032373178055,0.2,1
0.4747474747474748,6.515671134446569,6.718062959379149,0.2,1
0.5050505050505051,7.816012241758044,7.725311563136909,0.2,1
0.5151515151515152,8.218670596645207,8.031396282496631,0.2,1
0.5353535353535354,8.973273641031758,9.24779012127945,0.2,1
0.5454545454545455,9.323822679710045,9.412755282194478,0.2,1
0.5757575757575758,10.260840823532345,10.07803934323719,0.2,1
0.595959595959596,10.784396607378156,10.611812041941585,0.2,1
0.6060606060606061,11.014365181084711,11.16567053038819,0.2,1
0.6262626262626263,11.408637568235042,11.67168907525685,0.2,1
0.6666666666666667,11.925723032350138,12.015459145712654,0.2,1
0.686868686868687,12.045052686973383,12.176048329127681,0.2,1
0.7070707070707072,12.070401848077337,11.996885335921613,0.2,1
0.7171717171717172,12.047801772948453,12.14485106480275,0.2,1
0.7272727272727273,12.001753056571014,11.996992379959872,0.2,1
0.7373737373737375,11.932359130743924,12.0179549561958,0.2,1
0.7474747474747475,11.83976524796378,11.9349318875517,0.2,1
0.7575757575757577,11.72415758327624,12.018936203995114,0.2,1
0.7676767676767677,11.585761648477567,11.34304292431491,0.2,1
0.7777777777777778,11.424843298782607,11.523542408268346,0.2,1
0.787878787878788,11.241707303621144,11.184078549657922,0.2,1
0.797979797979798,11.036695766146149,11.012189756908976,0.2,1
0.8181818181818182,10.562599091651693,10.892393399499959,0.2,1
0.8282828282828284,10.294380514397583,9.959578084341556,0.2,1
0.8484848484848485,9.698024038554717,9.679323689457481,0.2,1
0.8787878787878789,8.661930990841674,8.82311579398189,0.2,1
0.888888888888889,8.281225084347225,8.677755022026728,0.2,1
0.9090909090909092,7.470752274370047,7.544058579867403,0.2,1
0.9191919191919192,7.0423923630169885,7.3662026963383225,0.2,1
0.9494949494949496,5.673751323903808,5.576707721535939,0.2,1
0.9696969696969697,4.699554388294028,4.949949447571687,0.2,1
0,1.1599150398543547,0.8687359931241676,0.2,2
0.010101010101010102,-0.1736135745919445,-0.4108606952892605,0.2,2
0.06060606060606061,-5.178953041365327,-5.1817989079843505,0.2,2
0.08080808080808081,-5.296302037511962,-5.148364730966176,0.2,2
0.09090909090909091,-4.858952033713253,-5.083834062865783,0.2,2
0.10101010101010102,-4.1197231032904265,-4.52584816596742,0.2,2
0.13131313131313133,-0.6212439528138649,-0.2637220507950959,0.2,2
0.16161616161616163,3.224880076025292,3.417519038916459,0.2,2
0.19191919191919193,5.361750777202809,5.322592978586335,0.2,2
0.21212121212121213,5.208597056815134,5.172660343071345,0.2,2
0.24242424242424243,2.6972652973340505,2.6509544856841263,0.2,2
0.25252525252525254,1.439992372590423,1.6986947833415567,0.2,2
0.26262626262626265,0.09242399159839076,0.03458021293717231,0.2,2
0.27272727272727276,-1.2623280397488752,-1.5558665606017286,0.2,2
0.30303030303030304,-4.561888757197285,-4.7746403473528485,0.2,2
0.3434343434343435,-5.0680642311157635,-4.976360389349989,0.2,2
0.3535353535353536,-4.38247802415238,-4.330750188086428,0.2,2
0.36363636363636365,-3.426455690383976,-3.7928165907922557,0.2,2
0.37373737373737376,-2.2586720079724874,-1.919012019125136,0.2,2
0.4545454545454546,5.539815131265688,5.553221516108278,0.2,2
0.4747474747474748,4.886921068167607,5.204890732000584,0.2,2
0.5151515151515152,0.47551246398400954,0.5801098971263124,0.2,2
0.5454545454545455,-3.404410496371431,-2.8324250312110233,0.2,2
0.5858585858585859,-5.55387257477935,-5.842290496289052,0.2,2
0.6363636363636365,-1.3893438262173095,-1.311523315131054,0.2,2
0.6464646464646465,-0.02059982525288162,-0.19351545548312357,0.2,2
0.6565656565656566,1.3504090343050672,1.2853567164805502,0.2,2
0.6666666666666667,2.6399472994499398,2.6896417785970157,0.2,2
0.686868686868687,4.669256249516448,4.628133533681842,0.2,2
0.696969696969697,5.284970114862647,5.1761149433458264,0.2,2
0.7070707070707072,5.578666680772005,5.752779303253972,0.2,2
0.7373737373737375,4.450350726567356,4.481889439039111,0.2,2
0.7474747474747475,3.480435401010496,3.123790428525863,0.2,2
0.7676767676767677,0.9738533917207481,1.3672548268074145,0.2,2
0.787878787878788,-1.7707031178888233,-1.5082747661649485,0.2,2
0.797979797979798,-3.0244197766473717,-3.541426600490312,0.2,2
0.8383838383838385,-5.634952835260514,-5.7312967046221654,0.2,2
0.8484848484848485,-5.485873699659492,-5.683442133994911,0.2,2
0.8585858585858587,-5.0030973957779,-5.034521592787017,0.2,2
0.8686868686868687,-4.2157185937986945,-4.153906384984744,0.2,2
0.8787878787878789,-3.1713466338580107,-2.6581530314533826,0.2,2
0.9090909090909092,0.8169153371708809,0.7912799542710219,0.2,2
0.9292929292929294,3.3775070634199595,3.0838922085358385,0.2,2
0.9494949494949496,5.135851963786557,4.796088079401343,0.2,2
0.9595959595959597,5.57170076310824,5.458011368495186,0.2,2
0.9696969696969697,5.670094016217318,5.620358210402524,0.2,2
0.98989898989899,4.850116452405259,4.757846038058345,0.2,2
